Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category,Predicted Risk Category,Phone Number,Address
E4670,224,Minor,Within past 1-3 years,None,None,Fail,10,Moderate,Moderate,821-555-8356,"11017 Jane Turnpike
East Kevinside, SK P6H 2L1"
E4671,334,Minor,Within past year,Minor,Flagged,Pass,12,Moderate,High,+1-972-742-1501x97385,"637 Spencer Extension Suite 472
North Darrenburgh, BC B3L2B9"
E4672,400,Minor,Within past year,None,Flagged,Pass,11,Moderate,High,560.609.0769,"50187 Alvarez Ville Apt. 830
Gilmorefurt, MB L2E7X7"
E4673,337,Minor,Within past year,None,None,Pass,10,Moderate,High,613.299.3419,"2448 Cordova Mews
New Karenborough, NB V8S 9V2"
E4674,340,Major,Within past 1-3 years,Minor,None,Fail,12,Moderate,High,(291)912-0356x378,"5737 Edwards Corners
North Andrewland, NL P2A3A3"
E4675,298,Minor,Within past year,None,None,None,12,Moderate,High,+1-785-772-2238x86910,"49116 Travis Squares Suite 496
East Diana, SK C2M 6H1"
E4676,329,None,Within past year,None,Flagged,Fail,11,Moderate,Moderate,858.801.7235x96127,"54114 Miller Crescent
Pachecoside, YT E9V6T8"
E4677,282,Minor,Within past year,Major,None,None,14,High,High,438.424.4404,"910 Brandon Valley
South Charlestown, MB R4P 8Y5"
E4678,260,Minor,Within past 1-3 years,Minor,None,Pass,10,Moderate,Moderate,8573768805,"30534 Williams Bypass
Lake Victorfort, NT J3R 2K5"
E4679,215,Minor,None,Minor,None,None,11,Moderate,Moderate,911-821-9360,"400 Mason Lodge
Michaelborough, ON B4M 9G4"
E4680,228,None,Within past 1-3 years,None,None,Pass,8,Moderate,Moderate,+1-511-645-2805x00741,"58486 Peters Parkway Apt. 852
Port Maria, ON C2S2K5"
E4681,244,Minor,None,None,None,Pass,8,Moderate,Moderate,386.868.2558x5907,"910 Roberts Hills
Dixonville, NB G3X 1P2"
E4682,328,Minor,Within past year,Major,None,Fail,13,High,High,517.329.9846,"37693 Timothy Grove Suite 197
Kristenborough, NL M5K3Y8"
E4683,236,Minor,Within past year,Minor,None,Fail,12,Moderate,Moderate,(998)830-3217x492,"04584 Moore Stravenue
Shannonland, NT E2E5A5"
E4684,208,Minor,Within past year,Major,Flagged,Fail,14,High,High,716-842-9222,"475 Steven Highway Suite 244
Wandatown, NS A1H 6P2"
E4685,388,Minor,Within past 1-3 years,Major,None,Pass,11,Moderate,High,272-374-4804x4717,"121 Miller Parks Apt. 510
Lindseyview, BC N8V2T3"
E4686,243,Major,None,Major,Flagged,Fail,13,High,Moderate,(414)795-2413,"515 Terry Hills
Nunezchester, NU C2C4V4"
E4687,230,Minor,Within past year,None,Flagged,Pass,11,Moderate,High,368-372-7284x31491,"0274 Kim Villages Suite 124
Garcialand, PE V6T 6V3"
E4688,481,Major,Within past 1-3 years,Minor,None,Pass,11,Moderate,Moderate,(204)767-1998x69759,"741 Jon Overpass
Jonathanfort, MB N7S 1N2"
E4689,239,None,None,None,None,Pass,7,Moderate,Moderate,+1-965-547-0308,"1247 Morgan Way Suite 804
Valerieside, NT R3V9P1"
E4690,434,Minor,Within past 1-3 years,Minor,None,Fail,11,Moderate,Moderate,001-655-841-5188,"26998 Dakota Landing Apt. 400
Port Josephbury, NS H4L 5H5"
E4691,443,Minor,Within past 1-3 years,None,Flagged,Fail,11,Moderate,Moderate,827-480-8540x3100,"614 Richard Unions Suite 006
Prattshire, YT C8R7H9"
E4692,381,Minor,None,Major,Flagged,Pass,11,Moderate,High,+1-916-581-7033x4325,"3280 Dickerson Fork Suite 328
Port Walter, MB B4B 5A6"
E4693,373,Minor,None,Major,None,Pass,10,Moderate,Moderate,(349)450-5271x0344,"2003 Zamora Lodge Apt. 760
Watsonhaven, YT L4V 4M3"
E4694,439,None,None,Minor,None,Fail,9,Moderate,Moderate,+1-707-310-8371x88627,"79950 Jacobs Glens
Mistyport, QC E6B 1A6"
E4695,248,Major,Within past year,None,None,None,13,High,High,819.900.8169,"573 Coleman Alley
West Michaelfort, NB C5J 1X7"
E4696,339,Minor,Within past 1-3 years,Minor,None,Pass,10,Moderate,Moderate,7385562345,"3468 Lori Crescent
New Bradley, PE T1M3X1"
E4697,443,Minor,Within past year,None,Flagged,Pass,11,Moderate,High,608-966-5421x60907,"1458 Parker Street
Scotthaven, AB Y4M3G8"
E4698,388,None,None,Major,Flagged,Pass,10,Moderate,High,001-747-837-9931,"10845 Martinez Rapids Suite 678
North Ericfurt, YT J6M 5B2"
E4699,255,None,None,None,None,Fail,8,Moderate,Moderate,(518)556-5551,"31311 Christopher Curve
East Claudia, PE T6C2S4"
E4700,241,Major,None,None,Flagged,Pass,10,Moderate,Moderate,767-993-7293x258,"98628 Beverly Views Apt. 035
South Justin, NS K5M2Y5"
E4701,226,Minor,Within past 1-3 years,None,Flagged,Pass,10,Moderate,Moderate,703.628.7277x254,"5755 Gonzales Inlet Apt. 905
Danielport, QC M9P2X9"
E4702,422,Major,Within past 1-3 years,Minor,None,Fail,12,Moderate,High,875-698-8221x0702,"97770 Morton Haven Suite 750
Port Scott, NT H8Y 2Y9"
E4703,457,Minor,Within past year,Minor,None,Pass,11,Moderate,High,+1-937-265-9825x592,"96864 Hodge Harbors Apt. 236
Garcialand, NL T8P 2J2"
E4704,404,Minor,None,Minor,None,Pass,9,Moderate,Moderate,001-200-566-9785x76084,"4371 Sarah Rue
Cortezport, NT C4A 6T9"
E4705,476,Minor,Within past year,None,None,Fail,11,Moderate,Moderate,+1-651-542-6221x391,"05490 Timothy Junctions Apt. 773
West Angelastad, BC T9J1E6"
E4706,317,Minor,Within past year,None,None,None,12,Moderate,High,3128484173,"4872 Morgan Isle
Ryanstad, MB T8C 8N4"
E4707,419,Minor,None,None,None,Fail,9,Moderate,Moderate,001-465-686-8524x07309,"58141 Diaz Burgs
East David, PE B6X 1M9"
E4708,373,Major,None,Minor,Flagged,Pass,11,Moderate,Moderate,509-403-4149,"25315 Smith Port
North Carolyn, NT Y3B7L8"
E4709,441,Minor,Within past year,None,None,Fail,11,Moderate,Moderate,+1-228-884-6598x4203,"16868 Kristopher Highway
Port Tyler, NL V3P 4B9"
E4710,246,Minor,None,Major,Flagged,Fail,12,Moderate,Moderate,558.636.7430,"75432 Clark Stravenue
North Barbara, ON G2J 3C4"
E4711,263,Minor,Within past year,Minor,Flagged,Fail,13,High,High,+1-568-471-2310x30035,"843 Li Village Apt. 009
North Lawrence, PE X5A9R6"
E4712,418,None,None,Minor,Flagged,Pass,9,Moderate,Moderate,677-200-7680x799,"251 Amy Valley Apt. 954
Dunnside, NS J3S4H4"
E4713,293,Minor,Within past year,None,None,Fail,11,Moderate,Moderate,983-203-0127,"8937 Donald Plains
Mooremouth, PE R3R 8E1"
E4714,325,None,Within past year,Major,None,Pass,11,Moderate,Moderate,001-858-339-1560,"8028 Blair Path
West Kyleshire, NB P7K5L9"
E4715,236,Minor,None,Minor,None,Pass,9,Moderate,Moderate,+1-276-661-6038x03554,"7530 Vickie Estates Apt. 444
Gonzalezville, QC A2H 3P2"
E4716,211,Minor,None,Minor,Flagged,Fail,11,Moderate,Moderate,(722)599-2237,"46880 Robles Motorway
South Thomas, YT S7V 1E8"
E4717,399,Minor,Within past year,None,None,Pass,10,Moderate,High,752-386-9291x53719,"56571 Adams Run Suite 097
New Trevor, NT J1R 4E7"
E4718,449,Minor,Within past year,None,None,Pass,10,Moderate,High,234.263.1315x60046,"28002 Aaron Ferry
New Deanshire, NT G1J 9E1"
E4719,334,None,Within past 1-3 years,Minor,None,Fail,10,Moderate,Moderate,001-298-496-9869x1387,"49559 Delgado Trail Apt. 597
South Arthur, NB M1E8S2"
E4720,363,None,Within past 1-3 years,None,Flagged,Fail,10,Moderate,Moderate,5899834294,"8784 Ellis Center Apt. 814
North Anna, NS E1L 4M7"
E4721,438,None,None,None,Flagged,None,10,Moderate,Moderate,384-738-4116,"96378 Shane Common Suite 651
West Brenda, NS Y5R2S1"
E4722,465,None,None,Minor,Flagged,Fail,10,Moderate,Moderate,001-312-514-6960x3498,"979 Phelps Tunnel Apt. 817
Port Ashley, NB G2T 1H1"
E4723,360,Minor,Within past year,None,None,Pass,10,Moderate,High,8688285414,"153 Collins Inlet
Sharonshire, NB K8J4E1"
E4724,231,None,Within past 1-3 years,None,None,Fail,9,Moderate,Moderate,989-302-9949,"632 Smith Plaza
Port David, AB S2Y 5J9"
E4725,358,Minor,Within past 1-3 years,None,None,None,11,Moderate,Moderate,(997)938-2332x442,"3279 Oliver Loop
Graceberg, NT A6E 5E5"
E4726,341,Major,Within past year,Minor,None,Fail,13,High,High,816.366.4466,"792 Campbell Plains Suite 486
Sanchezbury, BC C8X7R1"
E4727,484,Minor,None,Minor,None,Pass,9,Moderate,Moderate,+1-507-841-8842x7681,"3239 Phillips Terrace Apt. 830
Blevinsborough, QC T5T 2S7"
E4728,261,None,Within past 1-3 years,Major,Flagged,Pass,11,Moderate,Moderate,297-274-1466x591,"31910 Owens Mission Suite 877
Robbinsside, SK E1B 5J6"
E4729,317,None,Within past year,None,None,Pass,9,Moderate,Moderate,(732)880-1397x26176,"716 Santiago Park Suite 350
Travisville, AB V2G 6C5"
E4730,415,None,None,Minor,None,Fail,9,Moderate,Moderate,3882859455,"3170 Green Centers
Port Christopherland, PE S5X9E7"
E4731,429,Minor,None,None,Flagged,Pass,9,Moderate,Moderate,001-745-649-2297x851,"45253 Jacob Gateway Suite 489
North Sheila, ON Y1X 9J6"
E4732,460,Minor,Within past 1-3 years,None,Flagged,Pass,10,Moderate,Moderate,4259593000,"43559 Horn Parks Apt. 392
Lake Toddland, BC X9Y5R7"
E4733,434,Minor,None,Minor,None,Fail,10,Moderate,Moderate,464.422.3857x3979,"7249 Isabella Plaza Apt. 856
Annton, AB A6G 7P2"
E4734,332,Major,None,Major,None,None,13,High,Moderate,(819)863-4978x142,"881 Perez Fort Suite 328
Shepardview, ON N3G 1G8"
E4735,231,Minor,Within past 1-3 years,None,None,None,11,Moderate,Moderate,726.954.4130x024,"6324 Emily Station
North Desiree, NS N3V 9E9"
E4736,294,Minor,Within past 1-3 years,Minor,Flagged,Fail,12,Moderate,Moderate,892.563.5488x302,"66128 Madden Plains
Savageville, NB R2E 6T2"
E4737,496,Major,Within past year,Minor,None,Fail,13,High,High,605.503.1598,"789 Hogan Skyway Apt. 212
Chavezview, MB G2Y 4T9"
E4738,421,Major,Within past 1-3 years,None,None,Fail,11,Moderate,Moderate,754.700.4118,"646 Roy Terrace
West Randy, NL M1R7E4"
E4739,346,Minor,Within past year,Minor,Flagged,Pass,12,Moderate,High,+1-352-273-6151x99077,"363 Kimberly Port
Ebonyshire, SK N1J 1E1"
E4740,294,Major,None,Minor,None,Fail,11,Moderate,Moderate,001-243-288-4068x8937,"01984 David Course
Glennland, PE E9M 3K5"
E4741,219,None,Within past year,Major,None,Pass,11,Moderate,Moderate,670-875-6078x5524,"378 Ashley Stream Apt. 899
Martinburgh, BC R9V 6J7"
E4742,241,None,None,Major,None,Fail,10,Moderate,Moderate,(764)913-2235,"400 Cortez Flats Apt. 291
Jeanborough, PE R2P4E9"
E4743,277,None,Within past 1-3 years,None,None,Pass,8,Moderate,Moderate,001-744-423-1643,"0561 Flores Groves Apt. 430
Sarahport, QC E6R8X7"
E4744,239,Major,Within past year,None,Flagged,Fail,13,High,Moderate,+1-439-653-7138x6203,"8592 Mark Plain
Samuelbury, MB E7T2K5"
E4745,308,Minor,None,Minor,Flagged,Fail,11,Moderate,Moderate,(725)832-2387,"3661 Gibbs Mountain
Arellanoport, MB K6J 1M2"
E4746,203,Minor,Within past 1-3 years,None,Flagged,Pass,10,Moderate,Moderate,001-352-568-3685,"429 Melissa Springs Apt. 499
Joelview, YT J1M2H5"
E4747,351,Minor,Within past 1-3 years,Minor,None,Pass,10,Moderate,Moderate,589.455.2781x893,"784 Xavier Trafficway Apt. 005
Hobbsborough, NB R8E 4G5"
E4748,215,None,Within past year,Minor,None,Fail,11,Moderate,Moderate,001-337-956-6453x8243,"14397 Gay Burgs
New Vanessaside, QC B6R 2E5"
E4749,291,None,Within past year,None,None,Fail,10,Moderate,Moderate,736-862-6969,"609 Allison Cape
West Richardmouth, AB H4G 8K4"
E4750,954,Minor,Within past year,Major,None,None,15,High,High,442.449.4793x334,"8567 Singh Lodge
Christinafort, YT K2K 9Y9"
E4751,952,Major,Within past 1-3 years,Major,None,Pass,13,High,High,264-604-8822x84414,"2957 Gary Hills
Mariahhaven, NU J8E7V6"
E4752,819,Major,Within past year,Minor,None,Fail,14,High,High,351.941.1328x4383,"398 Arellano Canyon Suite 411
Ericborough, BC G9P6H5"
E4753,782,Major,None,Major,Flagged,None,15,High,High,219-694-5228,"9219 Steven Extension
South Heidi, PE A7A 5R7"
E4754,731,Major,Within past year,Minor,Flagged,None,16,High,High,(584)946-0204,"83849 Daniel Points Suite 124
New Michelle, AB A3R 4T9"
E4755,653,Major,Within past year,Major,Flagged,None,17,High,High,216-372-0052x86861,"1232 Tina Lodge
Batesfort, MB H1K2R4"
E4756,983,Major,Within past year,Minor,Flagged,Fail,15,High,High,(879)749-2045,"2861 Kelly Common Suite 049
Lake Daniel, NU L4H 5H2"
E4757,610,Major,Within past 1-3 years,Minor,Flagged,None,15,High,High,(931)871-5230,"8386 Stacy Mountain
Nolanburgh, QC R4P2R2"
E4758,973,None,None,Major,Flagged,Pass,11,Moderate,High,261-947-6023x63589,"35266 Jordan Crest Apt. 479
Jacobton, YT A6V3E8"
E4759,830,Minor,Within past year,Minor,Flagged,Fail,14,High,High,+1-227-767-7623x0432,"231 Lauren Estates
Davisland, NS Y7H 7K5"
E4760,999,None,Within past 1-3 years,Major,Flagged,None,14,High,High,(483)405-2821,"055 Rios Keys Apt. 995
Heidichester, YT J7C 8A8"
E4761,915,Minor,Within past year,Major,Flagged,None,16,High,High,(362)522-1220x4688,"9900 Alexander Plaza Apt. 871
Cookview, SK M4X2S2"
E4762,636,Major,Within past year,Major,Flagged,None,17,High,High,3866306783,"025 Foster Meadow
Kaufmanton, BC G3P 6S1"
E4763,735,Minor,Within past year,Major,Flagged,Fail,15,High,High,904.928.9998,"70588 Justin Wells
Lake Jamesburgh, NT E1V 6J1"
E4764,551,None,Within past year,Major,Flagged,Fail,14,High,High,2843135291,"560 Myers Mountain Apt. 770
West Susan, NS M1Y3S6"
E4765,728,Minor,Within past year,Minor,Flagged,None,15,High,High,792.356.7282x4156,"292 Hoffman Village Suite 550
West Juanview, ON H1J6A1"
E4766,936,Major,Within past 1-3 years,Major,Flagged,Fail,15,High,High,814.905.4319x13802,"4065 Kimberly Port
Youngtown, BC Y6H 9B9"
E4767,589,Major,Within past 1-3 years,None,Flagged,None,14,High,High,768.946.0110,"677 Mark Mountain
Smithberg, NU K8Y9H1"
E4768,904,Minor,Within past year,Minor,Flagged,None,15,High,High,001-290-993-1825x808,"8378 Raymond Points
Markburgh, NL C5C 5B2"
E4769,584,Major,Within past year,Minor,Flagged,Pass,14,High,High,773-329-8355x28152,"4930 Randolph Walk
Garciachester, ON R5Y 8P1"
E4770,884,Major,Within past year,Minor,Flagged,None,16,High,High,(756)828-6318,"9053 Ford Meadows
Samanthaville, ON N4C8C4"
E4771,854,Minor,Within past 1-3 years,Major,Flagged,None,15,High,High,+1-295-543-1242,"021 Warren Stream Suite 055
Jamesland, NS V2K 2A2"
E4772,583,Major,Within past year,Major,Flagged,Fail,16,High,High,+1-580-936-8156x1728,"1498 Drake Rest Suite 421
West Angela, NL E7J 7C9"
E4773,595,Major,Within past year,Major,Flagged,Fail,16,High,High,(956)367-6725,"2710 Martin Camp Apt. 218
Lake Monicamouth, AB K8K 4G9"
E4774,772,Minor,Within past year,Major,Flagged,None,16,High,High,+1-665-960-3969,"30797 Sherry Lakes Apt. 941
North Joseph, YT H5X4B8"
E4775,928,Major,Within past year,Major,Flagged,None,17,High,High,001-389-993-7488,"8824 Victoria Street
Michaelberg, PE V5T9G9"
E4776,666,Major,Within past 1-3 years,Major,Flagged,Pass,14,High,High,805.712.3660x93039,"94915 Todd Spring
East Nicole, NB E1E 5E6"
E4777,900,Major,Within past year,None,Flagged,Fail,14,High,High,+1-790-263-9471x2469,"523 Christina Rapids Apt. 742
New Danielborough, NL H2R 1Y9"
E4778,972,Minor,Within past 1-3 years,Minor,Flagged,None,14,High,High,754-846-0249,"8633 Julie Centers Apt. 360
Schultzberg, AB H2A 6V9"
E4779,883,Major,Within past year,None,Flagged,Fail,14,High,High,3366003867,"77896 Juan Landing
New Jimmymouth, NS T9A 6S7"
E4780,741,Major,Within past 1-3 years,Major,Flagged,None,16,High,High,417.937.9701x064,"25455 Freeman Falls Apt. 020
Penaton, NT Y7G 7G4"
E4781,762,Major,Within past year,Major,Flagged,None,17,High,High,682.949.6491x3137,"725 Christopher Village Apt. 848
Robertborough, NB A5B 2B2"
E4782,572,Minor,Within past year,Minor,Flagged,Fail,14,High,High,(652)838-8855,"91025 Casey Wall
Dawsonside, AB V6C5B4"
E4783,889,Major,Within past year,Major,Flagged,None,17,High,High,9336723935,"15359 Glover Freeway
Lewisside, NL J5R7E2"
E4784,502,Minor,Within past year,Major,Flagged,None,16,High,High,(876)321-3317,"479 Ortega Circles Apt. 579
New Amandamouth, NB Y5H 9R5"
E4785,816,Major,Within past year,Major,Flagged,None,17,High,High,6458347479,"27488 Keller Creek Suite 066
Port Karen, SK J4R 3L6"
E4786,642,Major,Within past year,Minor,None,Fail,14,High,High,(887)492-4834x73975,"2137 Roth Expressway Apt. 990
Lake David, SK K3V7C3"
E4787,555,Minor,Within past year,Minor,Flagged,None,15,High,High,428.945.9879x9785,"71381 Parks Valleys
Lake Richardberg, AB R8G3E1"
E4788,693,Minor,Within past year,Major,Flagged,Fail,15,High,High,753-548-4597,"3578 Karen Rest
Joneston, ON V9H1N4"
E4789,990,Minor,Within past 1-3 years,Minor,Flagged,None,14,High,High,570.923.0577x256,"43437 Tracy Isle Apt. 037
New Michael, NT C4Y9Y9"
E4790,659,Minor,Within past year,Minor,Flagged,None,15,High,High,984-671-8986x31871,"5265 Poole Divide Apt. 488
Amyville, NS J5P1C7"
E4791,956,Major,Within past 1-3 years,Major,Flagged,None,16,High,High,840.309.3969,"5641 Adams Drive
Ryanbury, NT M3B 5L3"
E4792,857,Minor,Within past year,Major,Flagged,Fail,15,High,High,(773)331-1452,"6680 Russell Groves
East Justin, ON E8B4X8"
E4793,978,Major,Within past year,Major,Flagged,None,17,High,High,(517)232-8500x093,"85603 Morales Prairie
Valdezberg, PE L7V 4S8"
E4794,974,Minor,Within past year,Major,Flagged,None,16,High,High,824.545.1462,"66051 Donald Bridge Apt. 223
Lopezborough, MB M6T 1L5"
E4795,877,Major,Within past 1-3 years,Major,Flagged,None,16,High,High,+1-493-998-0641x01202,"076 Baker Fork Apt. 497
New Normaland, PE N5B 3V2"
E4796,532,Major,Within past 1-3 years,Major,Flagged,Fail,15,High,High,+1-364-581-5799x46687,"49783 Joseph Gateway Apt. 882
Port Kathrynland, AB G5S7M4"
E4797,940,Major,None,Major,Flagged,None,15,High,High,+1-844-473-4955x00794,"297 James Meadow
Marilynbury, NS J1S9H8"
E4798,651,Major,Within past year,Major,Flagged,Pass,15,High,High,216.715.5634x2250,"4000 Scott Prairie Apt. 430
Mcgeeshire, NB N6C 5H3"
E4799,614,Major,Within past year,Minor,Flagged,None,16,High,High,(435)382-7507x80489,"28151 Perry Crossroad Suite 192
Tanyaburgh, AB L8L1S7"
E4800,801,Major,Within past year,Minor,Flagged,Fail,15,High,High,(671)947-5565x8055,"224 Dylan Prairie
Meredithburgh, NL T2B9P9"
E4801,909,Minor,Within past year,None,Flagged,None,14,High,High,+1-906-613-9596x68869,"212 Angel Bridge
Pittsfort, NU X3A 7X4"
E4802,797,Major,Within past year,Minor,Flagged,None,16,High,High,+1-547-828-7943x028,"80680 Isaac Fork
West Kristenside, ON A7S 3N9"
E4803,877,Major,Within past 1-3 years,Minor,Flagged,Fail,14,High,High,354.859.3361,"43569 Neal Skyway
Colinchester, BC L6G8E7"
E4804,601,Major,Within past year,Major,Flagged,None,17,High,High,673-405-3186,"04557 Wanda Points Suite 961
Kevinshire, YT V3K 9A8"
E4805,980,Major,Within past year,Minor,Flagged,Fail,15,High,High,929.841.4713x7107,"070 Morgan Stravenue
Hopkinsbury, NB H8A 8J4"
E4806,751,Minor,Within past year,Minor,None,Fail,13,High,High,+1-808-558-8989x83955,"5101 Travis Coves
Boydstad, NT V2Y5H9"
E4807,743,Major,None,None,Flagged,None,13,High,High,207.643.8321x135,"583 Estrada Mission
East Anthony, PE T4E 3A4"
E4808,696,Major,Within past year,Minor,Flagged,None,16,High,High,(641)801-7882x041,"0448 Nelson Hollow
South Tonimouth, BC J7M2B3"
E4809,822,Minor,Within past year,Major,Flagged,Fail,15,High,High,+1-558-721-2943x916,"52602 Hill Mills
Colechester, QC Y6M 4N8"
E4810,784,None,Within past 1-3 years,Major,Flagged,Pass,12,Moderate,High,391.575.2378x0685,"483 Hunt Garden
Brownville, NT Y7T4X1"
E4811,922,Major,Within past year,Major,Flagged,None,17,High,High,001-346-291-7132,"158 Castro Fords Suite 475
Gatesport, NL Y4L 4A7"
E4812,944,Major,Within past year,Minor,Flagged,None,16,High,High,(669)384-5550,"83403 Robertson Courts
Anthonystad, NL G6K5X3"
E4813,851,Major,Within past year,None,Flagged,None,15,High,High,357.697.1016,"036 White Islands Suite 554
Rosechester, BC M6H 3B9"
E4814,730,Major,Within past 1-3 years,Major,Flagged,Fail,15,High,High,2958874468,"93164 Allen Roads Suite 263
Randyfurt, BC C1B9H9"
E4815,502,Major,Within past 1-3 years,Major,Flagged,None,16,High,High,700-626-9504,"315 Kelly Neck Suite 104
Brianland, NB V6N 7P8"
E4816,760,Major,None,Major,Flagged,Fail,14,High,High,907-374-3670x997,"686 Dawn Islands
Wrightland, YT X1M2E3"
E4817,558,None,Within past year,Minor,Flagged,None,14,High,High,437.262.7792,"592 Hardin Inlet
Hernandezstad, AB P6V 2N1"
E4818,614,Major,Within past year,Major,Flagged,None,17,High,High,001-283-911-4124,"529 Welch Circle Apt. 594
Johnsonmouth, NS H4Y1B4"
E4819,824,Major,Within past 1-3 years,Minor,Flagged,Fail,14,High,High,996.329.2648x561,"41954 Michele Ranch Suite 254
Port Krystal, SK K9A 7X5"
E4820,906,Major,Within past 1-3 years,Major,Flagged,None,16,High,High,(479)843-5422x792,"93926 Johnson Dale
East Eric, ON N3G8X2"
E4821,507,Major,Within past 1-3 years,Major,Flagged,Fail,15,High,High,+1-292-977-9755x704,"05640 Justin Route Apt. 420
Port Stevenside, AB R2T2G4"
E4822,889,Minor,Within past 1-3 years,Minor,Flagged,None,14,High,High,(853)966-6627x25952,"842 Gloria Locks
Brownville, NL J8A 1E3"
E4823,930,Major,Within past year,Major,Flagged,Pass,15,High,High,389-571-4177x33190,"3984 Mary Hills Apt. 064
Wandachester, NT N4Y 1H9"
E4824,735,Major,Within past year,None,Flagged,None,15,High,High,276-772-8498x1049,"15069 Gary Ports
South James, SK B1J 4H1"
E4825,928,Major,Within past 1-3 years,Major,Flagged,None,16,High,High,730-210-8237x9844,"88371 Brittany Hill
Sarahside, ON M2V7Y5"
E4826,867,Major,Within past year,Minor,Flagged,None,16,High,High,+1-984-494-5514x522,"2060 Newton Via
East Jeffreyport, NL M5G3N1"
E4827,965,Major,Within past 1-3 years,Major,None,None,15,High,High,+1-392-218-4454x80298,"8974 Reed Dam
South Jesus, NU C1S 2C1"
E4828,536,Major,Within past 1-3 years,Major,Flagged,None,16,High,High,(798)786-0040x95360,"037 Joshua Mountain Apt. 183
Port Barbara, NU M6Y 2R6"
